mandature_id,institution,mandature,mandature_start_date,mandature_end_date,wikidata_qid,person_id,last_name,first_name,birth_date,death_date,department,group,mandat_start_date,mandat_end_date,mandat_duration,sycomore_id,senat_id,wikidata_qid.1
chambre_7,chambre,VIIe législature de la Troisième République,1898-06-01,1902-05-31,#REF!,ferrand_1844-05-10,Ferrand,Stanislas,1844-05-10,1913-12-29,Seine,Défense nationale,1898-05-22,1902-05-31,1469.0,2970,,Q16025690
chambre_3,chambre,IIIe législature de la Troisième République,1881-10-28,1885-11-09,#REF!,ferrary_1827-04-27,Ferrary,"Barthélémy, Amédée",1827-04-27,1886-10-10,Hautes-Alpes,Opportuniste,1881-08-21,1885-10-14,1515.0,2973,,Q16025691
chambre_4,chambre,IVe législature de la Troisième République,1885-11-10,1889-11-11,#REF!,ferrary_1827-04-27,Ferrary,"Barthélémy, Amédée",1827-04-27,1886-10-10,Hautes-Alpes,Gauche radicale,1885-10-18,1886-10-10,357.0,2973,,Q16025691
chambre_7,chambre,VIIe législature de la Troisième République,1898-06-01,1902-05-31,#REF!,ferrero_1859-12-25,Ferrero,Prosper,1859-12-25,1927-10-18,Var,,1898-05-22,1902-05-31,1469.0,2974,,Q16025692
chambre_8,chambre,VIIIe législature de la Troisième République,1902-06-01,1906-05-31,#REF!,ferrero_1859-12-25,Ferrero,Prosper,1859-12-25,1927-10-18,Var,Socialistes parlementaires,1902-04-27,1906-05-31,1495.0,2974,,Q16025692
chambre_9,chambre,IXe législature de la Troisième République,1906-06-01,1910-05-31,#REF!,ferrero_1859-12-25,Ferrero,Prosper,1859-12-25,1927-10-18,Var,Socialistes unifiés,1906-05-06,1910-05-31,1486.0,2974,,Q16025692
chambre_6,chambre,VIe législature de la Troisième République,1893-10-15,1898-05-31,#REF!,ferret_1851-09-02,Ferret,Auguste,1851-09-02,1896-11-22,Gironde,,1896-11-22,1896-11-22,0.0,2975,,Q16025694
chambre_8,chambre,VIIIe législature de la Troisième République,1902-06-01,1906-05-31,#REF!,ferrier_1842-06-14,Ferrier,Adolphe,1842-06-14,1906-06-07,Drôme,Radical-socialiste,1902-05-11,1906-05-31,1481.0,2979,,Q16025696
chambre_9,chambre,IXe législature de la Troisième République,1906-06-01,1910-05-31,#REF!,ferrier_1842-06-14,Ferrier,Adolphe,1842-06-14,1906-06-07,Drôme,Gauche radicale-socialiste,1906-05-06,1906-06-07,32.0,2979,,Q16025696
chambre_15,chambre,XVe législature de la Troisième République,1932-06-01,1936-05-31,#REF!,ferru_1905-05-13,Ferru,Henri,1905-05-13,,Deux-Sèvres,Républicain radical et radical-socialiste,1934-02-18,1936-05-31,833.0,2982,,Q16025697
chambre_13,chambre,XIIIe législature de la Troisième République,1924-06-01,1928-05-31,#REF!,ferté_1873-12-08,Ferté,Henri,1873-12-08,1935-05-08,Aisne,Union républicaine démocratique,1924-05-11,1928-05-31,1481.0,2989,,Q16025698
chambre_10,chambre,Xe législature de la Troisième République,1910-06-01,1914-05-31,#REF!,fesq_1851-05-13,Fesq,Francis,1851-05-13,1928-08-18,Cantal,Gauche démocratique,1910-05-08,1914-05-31,1484.0,2990,,Q16025699
chambre_14,chambre,XIVe législature de la Troisième République,1928-06-01,1932-05-31,#REF!,filhoud-lavergne_1889-07-08,Filhoud-Lavergne,Jean-Paul,1889-07-08,1945-05-10,Dordogne,Républicains de gauche,1928-04-22,1932-05-31,1500.0,3005,,Q16025700
chambre_13,chambre,XIIIe législature de la Troisième République,1924-06-01,1928-05-31,#REF!,fillon_1874-05-23,Fillon,Jean-Marie,1874-05-23,1957-09-07,Rhône,Radical et radical-socialiste,1924-05-11,1928-05-31,1481.0,3010,,Q16025701
chambre_15,chambre,XVe législature de la Troisième République,1932-06-01,1936-05-31,#REF!,fillon_1874-05-23,Fillon,Jean-Marie,1874-05-23,1957-09-07,Rhône,Républicain radical et radical-socialiste,1932-05-08,1936-05-31,1484.0,3010,,Q16025701
chambre_8,chambre,VIIIe législature de la Troisième République,1902-06-01,1906-05-31,#REF!,ozun_1840-02-22,Ozun,Frédéric,1840-02-22,1907-07-19,Hautes-Pyrénées,Gauche radicale,1902-04-27,1906-05-31,1495.0,5641,,Q16025703
chambre_10,chambre,Xe législature de la Troisième République,1910-06-01,1914-05-31,#REF!,fitte_1845-04-30,Fitte,Joseph,1845-04-30,1915-01-11,Hautes-Pyrénées,Républicains radicaux-socialistes,1910-04-24,1914-05-31,1498.0,3017,,Q16025704
chambre_11,chambre,XIe législature de la Troisième République,1914-06-01,1919-12-07,#REF!,fitte_1845-04-30,Fitte,Joseph,1845-04-30,1915-01-11,Hautes-Pyrénées,Parti républicain radical et radical socialiste,1914-04-26,1915-01-11,260.0,3017,,Q16025704
chambre_8,chambre,VIIIe législature de la Troisième République,1902-06-01,1906-05-31,#REF!,fitte_1845-04-30,Fitte,Joseph,1845-04-30,1915-01-11,Hautes-Pyrénées,Radical-socialiste,1902-04-27,1906-05-31,1495.0,3017,,Q16025704
chambre_9,chambre,IXe législature de la Troisième République,1906-06-01,1910-05-31,#REF!,fitte_1845-04-30,Fitte,Joseph,1845-04-30,1915-01-11,Hautes-Pyrénées,Gauche radicale-socialiste,1906-05-06,1910-05-31,1486.0,3017,,Q16025704
chambre_7,chambre,VIIe législature de la Troisième République,1898-06-01,1902-05-31,#REF!,dasque_1860-01-25,Dasque,"Léopold, Alphonse",1860-01-25,,Hautes-Pyrénées,Non inscrit,1900-03-18,1902-05-31,804.0,2145,,Q16025705
chambre_8,chambre,VIIIe législature de la Troisième République,1902-06-01,1906-05-31,#REF!,dasque_1860-01-25,Dasque,"Léopold, Alphonse",1860-01-25,,Hautes-Pyrénées,Radical-socialiste,1902-04-27,1906-05-31,1495.0,2145,,Q16025705
chambre_9,chambre,IXe législature de la Troisième République,1906-06-01,1910-05-31,#REF!,fleurent_1865-01-30,Fleurent,Emile,1865-01-30,1938-05-25,Vosges,Gauche radicale,1906-05-06,1910-05-31,1486.0,3026,,Q16025706
chambre_11,chambre,XIe législature de la Troisième République,1914-06-01,1919-12-07,#REF!,fleuret_1861-04-27,Fleuret,Victor,1861-04-27,1935-09-24,Deux-Sèvres,Parti républicain radical et radical socialiste,1914-04-26,1919-12-07,2051.0,3027,,Q16025707
chambre_3,chambre,IIIe législature de la Troisième République,1881-10-28,1885-11-09,#REF!,fleury_1819-02-19,Fleury,"Charles, Frédéric",1819-02-19,1885-07-13,Orne,Gauche républicaine,1881-08-21,1885-01-13,1241.0,8205,,Q16025709
chambre_3,chambre,IIIe législature de la Troisième République,1881-10-28,1885-11-09,#REF!,florent-lefebvre_1821-03-26,Florent-Lefebvre,Louis,1821-03-26,1887-05-05,Pas-de-Calais,Centre gauche,1881-08-21,1885-10-14,1515.0,8207,,Q16025711
chambre_4,chambre,IVe législature de la Troisième République,1885-11-10,1889-11-11,#REF!,fonbelle-labrousse_1846-06-29,Fonbelle-Labrousse,Georges,1846-06-29,1927-01-07,Dordogne,Union républicaine,1885-10-04,1889-10-14,1471.0,3041,,Q16025713
chambre_5,chambre,Ve législature de la Troisième République,1889-11-12,1893-10-14,#REF!,forcioli_1838-04-06,Forcioli,Dominique,1838-04-06,1917-11-09,Anciens départements d'Algérie,,1889-09-22,1893-10-14,1483.0,3052,forcioli_dominique0691r3,Q16025715
chambre_6,chambre,VIe législature de la Troisième République,1893-10-15,1898-05-31,#REF!,forcioli_1838-04-06,Forcioli,Dominique,1838-04-06,1917-11-09,Anciens départements d'Algérie,,1893-08-20,1898-05-31,1745.0,3052,forcioli_dominique0691r3,Q16025715
chambre_8,chambre,VIIIe législature de la Troisième République,1902-06-01,1906-05-31,#REF!,forcioli_1838-04-06,Forcioli,Dominique,1838-04-06,1917-11-09,Corse,Radical-socialiste,1905-01-22,1906-05-31,494.0,3052,forcioli_dominique0691r3,Q16025715
chambre_9,chambre,IXe législature de la Troisième République,1906-06-01,1910-05-31,#REF!,forcioli_1838-04-06,Forcioli,Dominique,1838-04-06,1917-11-09,Corse,Gauche radicale-socialiste,1906-05-20,1910-05-31,1472.0,3052,forcioli_dominique0691r3,Q16025715
senat_1882,senat,Élections sénatoriales de 1882,1882-01-08,,#REF!,forcioli_1838-04-06,Forcioli,Dominique,1838-04-06,1917-11-09,,,1883-01-07,1888-01-04,1823.0,3052,forcioli_dominique0691r3,Q16025715
chambre_12,chambre,XIIe législature de la Troisième République,1919-12-08,1924-05-31,#REF!,forissier_1889-03-06,Forissier,Roland,1889-03-06,1973-04-09,Loire,Entente républicaine démocratique,1919-11-16,1924-05-31,1658.0,3060,,Q16025716
chambre_8,chambre,VIIIe législature de la Troisième République,1902-06-01,1906-05-31,#REF!,fort_1865-01-12,Fort,Victor,1865-01-12,1911-02-11,Rhône,Socialiste,1905-12-10,1906-05-31,172.0,3064,,Q16025717
chambre_9,chambre,IXe législature de la Troisième République,1906-06-01,1910-05-31,#REF!,fort_1865-01-12,Fort,Victor,1865-01-12,1911-02-11,Rhône,Socialistes parlementaires,1906-05-06,1910-05-31,1486.0,3064,,Q16025717
chambre_10,chambre,Xe législature de la Troisième République,1910-06-01,1914-05-31,#REF!,forzy_1856-01-15,Forzy,Albert,1856-01-15,1930-04-19,Aisne,Députés indépendants,1912-10-13,1914-05-31,595.0,3066,,Q16025718
chambre_12,chambre,XIIe législature de la Troisième République,1919-12-08,1924-05-31,#REF!,forzy_1856-01-15,Forzy,Albert,1856-01-15,1930-04-19,Aisne,Entente républicaine démocratique,1919-11-16,1924-05-31,1658.0,3066,,Q16025718
chambre_13,chambre,XIIIe législature de la Troisième République,1924-06-01,1928-05-31,#REF!,forzy_1856-01-15,Forzy,Albert,1856-01-15,1930-04-19,Aisne,Union républicaine démocratique,1924-05-11,1928-05-31,1481.0,3066,,Q16025718
chambre_14,chambre,XIVe législature de la Troisième République,1928-06-01,1932-05-31,#REF!,fougère_1871-01-04,Fougère,Etienne,1871-01-04,1944-04-14,Loire,Républicains de gauche,1928-04-22,1932-05-31,1500.0,3077,,Q16025719
chambre_15,chambre,XVe législature de la Troisième République,1932-06-01,1936-05-31,#REF!,fouilland_1900-10-04,Fouilland,Georges,1900-10-04,1944-01-14,Loire,Républicain radical et radical-socialiste,1932-05-08,1936-05-31,1484.0,3079,,Q16025720
chambre_3,chambre,IIIe législature de la Troisième République,1881-10-28,1885-11-09,#REF!,fouquet_1825-11-10,Fouquet,"Charles, Félix, Michel",1825-11-10,1904-02-14,Aisne,Centre gauche,1881-08-21,1885-10-14,1515.0,3085,,Q16025721
chambre_3,chambre,IIIe législature de la Troisième République,1881-10-28,1885-11-09,#REF!,fourcand-léon_1806-10-10,Fourcand-Léon,Jean-Urbain,1806-10-10,1889-02-11,Gironde,Gauche républicaine,1881-09-04,1885-10-14,1501.0,8140,,Q16025723
chambre_10,chambre,Xe législature de la Troisième République,1910-06-01,1914-05-31,#REF!,fournol_1871-06-16,Fournol,Etienne,1871-06-16,1940-04-26,Aveyron,Gauche démocratique,1910-05-08,1914-05-31,1484.0,3100,,Q16025725
chambre_9,chambre,IXe législature de la Troisième République,1906-06-01,1910-05-31,#REF!,fournol_1871-06-16,Fournol,Etienne,1871-06-16,1940-04-26,Aveyron,Gauche démocratique,1909-05-02,1910-05-31,394.0,3100,,Q16025725
chambre_6,chambre,VIe législature de la Troisième République,1893-10-15,1898-05-31,#REF!,fournol_1842-09-25,Fournol,Paul,1842-09-25,1902-11-16,Aveyron,,1893-08-20,1898-05-31,1745.0,3101,,Q16025726
chambre_7,chambre,VIIe législature de la Troisième République,1898-06-01,1902-05-31,#REF!,fournol_1842-09-25,Fournol,Paul,1842-09-25,1902-11-16,Aveyron,,1898-05-08,1902-05-31,1483.0,3101,,Q16025726
chambre_3,chambre,IIIe législature de la Troisième République,1881-10-28,1885-11-09,#REF!,fourot_1834-03-10,Fourot,"Gilbert, Armand",1834-03-10,1882-05-04,Creuse,Gauche républicaine,1881-08-21,1882-05-04,256.0,8108,,Q16025727
chambre_10,chambre,Xe législature de la Troisième République,1910-06-01,1914-05-31,#REF!,france_1876-12-08,France,Charles de,1876-12-08,1951-11-30,Pas-de-Calais,Républicain progressiste,1910-05-08,1914-05-31,1484.0,3118,,Q16025729
chambre_5,chambre,Ve législature de la Troisième République,1889-11-12,1893-10-14,#REF!,françois_1833-12-27,François,Alfred,1833-12-27,1892-01-16,Somme,Républicain,1889-09-22,1892-01-16,846.0,3125,,Q16025730
chambre_12,chambre,XIIe législature de la Troisième République,1919-12-08,1924-05-31,#REF!,françois_1874-12-14,François,Charles,1874-12-14,1945-10-29,Moselle,Entente républicaine démocratique,1919-11-16,1924-05-31,1658.0,3126,,Q16025731
chambre_13,chambre,XIIIe législature de la Troisième République,1924-06-01,1928-05-31,#REF!,françois_1874-12-14,François,Charles,1874-12-14,1945-10-29,Moselle,Union républicaine démocratique,1924-05-11,1928-05-31,1481.0,3126,,Q16025731
chambre_6,chambre,VIe législature de la Troisième République,1893-10-15,1898-05-31,#REF!,françois_1842-07-01,François,Eugène,1842-07-01,1906-03-10,Somme,,1893-08-20,1898-05-31,1745.0,3127,,Q16025732
chambre_7,chambre,VIIe législature de la Troisième République,1898-06-01,1902-05-31,#REF!,françois_1842-07-01,François,Eugène,1842-07-01,1906-03-10,Somme,,1898-05-08,1902-05-31,1483.0,3127,,Q16025732
chambre_11,chambre,XIe législature de la Troisième République,1914-06-01,1919-12-07,#REF!,fringant_1872-03-31,Fringant,Charles,1872-03-31,1949-05-20,Meurthe-et-Moselle,Gauche radicale,1914-05-10,1919-12-07,2037.0,3156,,Q16025733
chambre_12,chambre,XIIe législature de la Troisième République,1919-12-08,1924-05-31,#REF!,fringant_1872-03-31,Fringant,Charles,1872-03-31,1949-05-20,Meurthe-et-Moselle,Gauche républicaine démocratique,1919-11-16,1924-05-31,1658.0,3156,,Q16025733
chambre_13,chambre,XIIIe législature de la Troisième République,1924-06-01,1928-05-31,#REF!,fringant_1872-03-31,Fringant,Charles,1872-03-31,1949-05-20,Meurthe-et-Moselle,Gauche radicale,1924-05-11,1928-05-31,1481.0,3156,,Q16025733
chambre_14,chambre,XIVe législature de la Troisième République,1928-06-01,1932-05-31,#REF!,fringant_1872-03-31,Fringant,Charles,1872-03-31,1949-05-20,Meurthe-et-Moselle,Gauche radicale,1928-04-22,1932-05-31,1500.0,3156,,Q16025733
chambre_5,chambre,Ve législature de la Troisième République,1889-11-12,1893-10-14,#REF!,froin_1823-06-16,Froin,Alcée,1823-06-16,1894-09-06,Gironde,,1890-04-13,1893-10-14,1280.0,3160,,Q16025734
chambre_5,chambre,Ve législature de la Troisième République,1889-11-12,1893-10-14,#REF!,frugier-puyboyer_1839-04-14,Frugier-Puyboyer,Amédée,1839-04-14,1893-01-29,Haute-Vienne,,1890-01-12,1893-01-29,1113.0,3172,,Q16025735
chambre_11,chambre,XIe législature de la Troisième République,1914-06-01,1919-12-07,#REF!,gaborit_1867-06-07,Gaborit,Félix,1867-06-07,1944-04-03,Seine-et-Marne,Gauche radicale,1914-05-10,1919-12-07,2037.0,3184,,Q16025736
chambre_12,chambre,XIIe législature de la Troisième République,1919-12-08,1924-05-31,#REF!,gaborit_1867-06-07,Gaborit,Félix,1867-06-07,1944-04-03,Seine-et-Marne,Entente républicaine démocratique,1919-11-16,1924-05-31,1658.0,3184,,Q16025736
chambre_5,chambre,Ve législature de la Troisième République,1889-11-12,1893-10-14,#REF!,gabriel_1848-09-14,Gabriel,Alfred,1848-09-14,1915-06-10,Meurthe-et-Moselle,,1889-10-06,1893-10-14,1469.0,3187,,Q16025738
chambre_10,chambre,Xe législature de la Troisième République,1910-06-01,1914-05-31,#REF!,gaffier_1861-10-17,Gaffier,Edouard,1861-10-17,1942-05-05,Aveyron,Républicain progressiste,1910-04-24,1914-05-31,1498.0,3194,,Q16025739
chambre_11,chambre,XIe législature de la Troisième République,1914-06-01,1919-12-07,#REF!,gaffier_1861-10-17,Gaffier,Edouard,1861-10-17,1942-05-05,Aveyron,Gauche démocratique,1914-04-26,1919-12-07,2051.0,3194,,Q16025739
chambre_7,chambre,VIIe législature de la Troisième République,1898-06-01,1902-05-31,#REF!,gaffier_1861-10-17,Gaffier,Edouard,1861-10-17,1942-05-05,Aveyron,,1898-05-08,1902-05-31,1483.0,3194,,Q16025739
chambre_8,chambre,VIIIe législature de la Troisième République,1902-06-01,1906-05-31,#REF!,gaffier_1861-10-17,Gaffier,Edouard,1861-10-17,1942-05-05,Aveyron,Républicains progressistes,1902-04-27,1906-05-31,1495.0,3194,,Q16025739
chambre_9,chambre,IXe législature de la Troisième République,1906-06-01,1910-05-31,#REF!,gaffier_1861-10-17,Gaffier,Edouard,1861-10-17,1942-05-05,Aveyron,Progressiste,1906-05-06,1910-05-31,1486.0,3194,,Q16025739
chambre_7,chambre,VIIe législature de la Troisième République,1898-06-01,1902-05-31,#REF!,galley_1847-03-22,Galley,"Jean-Baptiste, Claude",1847-03-22,,Loire,Républicain,1898-05-22,1902-05-31,1469.0,3218,,Q16025740
chambre_5,chambre,Ve législature de la Troisième République,1889-11-12,1893-10-14,#REF!,gallix_1838-10-15,Gallix,Louis,1838-10-15,1927-03-25,Ardèche,Gauche républicaine,1892-09-11,1893-10-14,398.0,3222,,Q16025741
chambre_13,chambre,XIIIe législature de la Troisième République,1924-06-01,1928-05-31,#REF!,gamard_1879-10-21,Gamard,Henri,1879-10-21,1961-11-11,Nièvre,Parti socialiste,1924-05-11,1928-05-31,1481.0,3236,,Q16025742
chambre_14,chambre,XIVe législature de la Troisième République,1928-06-01,1932-05-31,#REF!,gamard_1879-10-21,Gamard,Henri,1879-10-21,1961-11-11,Nièvre,Parti socialiste,1928-04-29,1932-05-31,1493.0,3236,,Q16025742
chambre_4,chambre,IVe législature de la Troisième République,1885-11-10,1889-11-11,#REF!,ganivet_1819-08-12,Ganivet,"Louis, Alban",1819-08-12,1888-03-28,Charente,Union des Droites,1885-10-04,1888-03-28,906.0,3242,,Q16025743
chambre_3,chambre,IIIe législature de la Troisième République,1881-10-28,1885-11-09,#REF!,ganne_1815-02-26,Ganne,"Louis, André",1815-02-26,1886-01-17,Deux-Sèvres,,1881-09-04,1885-10-14,1501.0,7950,,Q16025744
chambre_4,chambre,IVe législature de la Troisième République,1885-11-10,1889-11-11,#REF!,ganne_1815-02-26,Ganne,"Louis, André",1815-02-26,1886-01-17,Deux-Sèvres,Républicain modéré,1885-10-18,1886-01-17,91.0,7950,,Q16025744
chambre_3,chambre,IIIe législature de la Troisième République,1881-10-28,1885-11-09,#REF!,garnier_1822-04-27,Garnier,"Etienne, Henri",1822-04-27,1890-08-20,Yonne,Union des Droites,1884-11-05,1885-10-14,343.0,3262,,Q16025746
chambre_5,chambre,Ve législature de la Troisième République,1889-11-12,1893-10-14,#REF!,garnier_1822-04-27,Garnier,"Etienne, Henri",1822-04-27,1890-08-20,Yonne,,1889-09-22,1890-08-20,332.0,3262,,Q16025746
chambre_6,chambre,VIe législature de la Troisième République,1893-10-15,1898-05-31,#REF!,gasnier_1853-07-05,Gasnier,"Fernand, Edouard",1853-07-05,1906-10-04,Loire-Inférieure,,1893-09-03,1898-05-31,1731.0,3274,,Q16025747
chambre_4,chambre,IVe législature de la Troisième République,1885-11-10,1889-11-11,#REF!,gastellier_1830-01-01,Gastellier,Casimir,1830-01-01,1895-05-03,Seine-et-Marne,Gauche radicale,1885-10-04,1889-10-14,1471.0,3282,,Q16025749
chambre_5,chambre,Ve législature de la Troisième République,1889-11-12,1893-10-14,#REF!,gastellier_1830-01-01,Gastellier,Casimir,1830-01-01,1895-05-03,Seine-et-Marne,Radical-socialiste,1889-09-22,1893-10-14,1483.0,3282,,Q16025749
chambre_3,chambre,IIIe législature de la Troisième République,1881-10-28,1885-11-09,#REF!,gatineau_1828-07-13,Gatineau,"Louis, André, Ferdinand",1828-07-13,1885-03-12,Eure-et-Loir,Gauche radicale,1881-08-21,1885-03-12,1299.0,8122,,Q16025751
chambre_13,chambre,XIIIe législature de la Troisième République,1924-06-01,1928-05-31,#REF!,gautier_1881-12-30,Gautier,Maurice,1881-12-30,1965-06-18,Seine-Inférieure,Communiste,1924-05-11,1928-05-31,1481.0,3308,,Q16025753
chambre_3,chambre,IIIe législature de la Troisième République,1881-10-28,1885-11-09,#REF!,gautier_1851-04-25,Gautier,René-François,1851-04-25,1936-08-30,Charente,,1881-08-21,1885-10-14,1515.0,3309,,Q16025754
chambre_6,chambre,VIe législature de la Troisième République,1893-10-15,1898-05-31,#REF!,gautier_1851-04-25,Gautier,René-François,1851-04-25,1936-08-30,Charente,,1893-09-03,1898-05-31,1731.0,3309,,Q16025754
chambre_12,chambre,XIIe législature de la Troisième République,1919-12-08,1924-05-31,#REF!,gavoty_1866-03-12,Gavoty,Raymond,1866-03-12,1937-01-20,Var,Entente républicaine démocratique,1919-11-16,1924-05-31,1658.0,3318,,Q16025756
chambre_15,chambre,XVe législature de la Troisième République,1932-06-01,1936-05-31,#REF!,gélis_1886-08-16,Gélis,Louis,1886-08-16,1940-01-28,Seine,Unité ouvrière,1932-05-08,1936-05-31,1484.0,3329,,Q16025758
chambre_6,chambre,VIe législature de la Troisième République,1893-10-15,1898-05-31,#REF!,gellé_1845-10-25,Gellé,Ernest,1845-10-25,1909-05-23,Somme,Républicains progressistes,1895-03-17,1898-05-31,1171.0,3330,,Q16025759
