nom,prenom,role,from_date,to_date,birth_date,death_date,sycomore_id,url
Cambe,"Hippolyte, Pierre, Raymond",Tarn-et-Garonne,12 janvier 1890,14 octobre 1893,26 septembre 1844,11 octobre 1912,1397,https://www2.assemblee-nationale.fr/sycomore/fiche/1397
Camboulives,Laurent,Tarn Groupe Parti socialiste,29 avril 1928,31 mai 1932,26 août 1883,14 janvier 1962,1399,https://www2.assemblee-nationale.fr/sycomore/fiche/1399
Camboulives,Laurent,Tarn Groupe Parti socialiste de France,1 mai 1932,31 mai 1936,26 août 1883,14 janvier 1962,1399,https://www2.assemblee-nationale.fr/sycomore/fiche/1399
Camel,François,Ariège Groupe Socialiste,3 mai 1936,1 mai 1941,3 mai 1893,1 mai 1941,1400,https://www2.assemblee-nationale.fr/sycomore/fiche/1400
Camelle,"Calixte, Georges",Gironde Groupe Parti socialiste,8 mai 1910,31 mai 1914,31 août 1863,20 décembre 1923,1401,https://www2.assemblee-nationale.fr/sycomore/fiche/1401
Camelle,"Calixte, Georges",Gironde Groupe Parti socialiste,26 avril 1914,7 décembre 1919,31 août 1863,20 décembre 1923,1401,https://www2.assemblee-nationale.fr/sycomore/fiche/1401
Camier,"Maurice, Léonce",Nord Groupe Parti socialiste,8 mai 1932,5 novembre 1933,15 juin 1884,5 novembre 1933,1402,https://www2.assemblee-nationale.fr/sycomore/fiche/1402
Campargue,"Paul, Jean, Louis",Yonne Groupe Socialiste,3 mai 1936,31 mai 1942,21 septembre 1903,14 février 1969,1404,https://www2.assemblee-nationale.fr/sycomore/fiche/1404
Campinchi,"César, Sampiero, Auguste, Napoléon, Jérôme",Corse Groupe Républicain radical et radical-socialiste,1 mai 1932,31 mai 1936,4 mai 1882,22 février 1941,1406,https://www2.assemblee-nationale.fr/sycomore/fiche/1406
Campinchi,"César, Sampiero, Auguste, Napoléon, Jérôme",Corse Groupe Républicain radical et radical-socialiste,26 avril 1936,22 février 1941,4 mai 1882,22 février 1941,1406,https://www2.assemblee-nationale.fr/sycomore/fiche/1406
Camus,"Lucien, Eugène, René",Seine-et-Oise Groupe Parti Camille Pelletan,3 mai 1936,31 mai 1942,8 juillet 1876,12 avril 1947,1407,https://www2.assemblee-nationale.fr/sycomore/fiche/1407
Camuzet,"Etienne, Pierre",Côte-d'Or Groupe Non inscrit,11 mai 1902,31 mai 1906,10 juin 1867,25 octobre 1946,1408,https://www2.assemblee-nationale.fr/sycomore/fiche/1408
Camuzet,"Etienne, Pierre",Côte-d'Or Groupe Socialistes parlementaires,6 mai 1906,31 mai 1910,10 juin 1867,25 octobre 1946,1408,https://www2.assemblee-nationale.fr/sycomore/fiche/1408
Camuzet,"Etienne, Pierre",Côte-d'Or Groupe Républicain socialiste,24 avril 1910,31 mai 1914,10 juin 1867,25 octobre 1946,1408,https://www2.assemblee-nationale.fr/sycomore/fiche/1408
Camuzet,"Etienne, Pierre",Côte-d'Or Groupe Républicain socialiste,10 mai 1914,7 décembre 1919,10 juin 1867,25 octobre 1946,1408,https://www2.assemblee-nationale.fr/sycomore/fiche/1408
Camuzet,"Etienne, Pierre",Côte-d'Or Groupe Républicain socialiste,16 novembre 1919,31 mai 1924,10 juin 1867,25 octobre 1946,1408,https://www2.assemblee-nationale.fr/sycomore/fiche/1408
Camuzet,"Etienne, Pierre",Côte-d'Or Groupe Non inscrit,11 mai 1924,31 mai 1928,10 juin 1867,25 octobre 1946,1408,https://www2.assemblee-nationale.fr/sycomore/fiche/1408
Camuzet,"Etienne, Pierre",Côte-d'Or Groupe Républicain radical et radical-socialiste,22 avril 1928,31 mai 1932,10 juin 1867,25 octobre 1946,1408,https://www2.assemblee-nationale.fr/sycomore/fiche/1408
Canavelli,"Jean, Baptiste",Bouches-du-Rhône Groupe Parti socialiste,16 novembre 1919,31 mai 1924,1 décembre 1877,3 juin 1941,1412,https://www2.assemblee-nationale.fr/sycomore/fiche/1412
Canavelli,"Jean, Baptiste",Bouches-du-Rhône Groupe Parti socialiste,11 mai 1924,31 mai 1928,1 décembre 1877,3 juin 1941,1412,https://www2.assemblee-nationale.fr/sycomore/fiche/1412
Canda,"Emile, Ulysse",Pas-de-Calais Groupe Républicains de gauche,8 mai 1932,31 mai 1936,16 juin 1884,18 janvier 1942,1414,https://www2.assemblee-nationale.fr/sycomore/fiche/1414
Candace,Gratien,Guadeloupe,4 février 1912,31 mai 1914,18 décembre 1873,11 avril 1953,1415,https://www2.assemblee-nationale.fr/sycomore/fiche/1415
Candace,Gratien,Guadeloupe Groupe Union républicaine radicale et socialiste,26 avril 1914,7 décembre 1919,18 décembre 1873,11 avril 1953,1415,https://www2.assemblee-nationale.fr/sycomore/fiche/1415
Candace,Gratien,Guadeloupe,14 décembre 1919,31 mai 1924,18 décembre 1873,11 avril 1953,1415,https://www2.assemblee-nationale.fr/sycomore/fiche/1415
Candace,Gratien,Guadeloupe Groupe Républicain socialiste et socialiste français,11 mai 1924,31 mai 1928,18 décembre 1873,11 avril 1953,1415,https://www2.assemblee-nationale.fr/sycomore/fiche/1415
Candace,Gratien,Guadeloupe Groupe Gauche radicale,29 avril 1928,31 mai 1932,18 décembre 1873,11 avril 1953,1415,https://www2.assemblee-nationale.fr/sycomore/fiche/1415
Candace,Gratien,Guadeloupe Groupe Gauche radicale,1 mai 1932,31 mai 1936,18 décembre 1873,11 avril 1953,1415,https://www2.assemblee-nationale.fr/sycomore/fiche/1415
Candace,Gratien,Guadeloupe Groupe Gauche démocratique et radicale indépendante,26 avril 1936,31 mai 1942,18 décembre 1873,11 avril 1953,1415,https://www2.assemblee-nationale.fr/sycomore/fiche/1415
Canet,Félix,Savoie Groupe Républicains progressistes,8 mai 1898,31 mai 1902,7 mars 1837,23 mars 1911,1416,https://www2.assemblee-nationale.fr/sycomore/fiche/1416
Cante,Jean dit Charles,Gironde Groupe Radical et radical-socialiste,11 mai 1924,31 mai 1928,23 avril 1882,14 mars 1957,1418,https://www2.assemblee-nationale.fr/sycomore/fiche/1418
Canu,"Eugène, Georges",Pas-de-Calais Groupe Parti républicain socialiste et socialiste français,29 avril 1928,31 mai 1932,11 septembre 1864,6 janvier 1952,1419,https://www2.assemblee-nationale.fr/sycomore/fiche/1419
Capéran,Charles,Tarn-et-Garonne Groupe Gauche radicale,11 mai 1902,31 mai 1906,12 novembre 1862,17 avril 1938,1423,https://www2.assemblee-nationale.fr/sycomore/fiche/1423
Capéran,Charles,Tarn-et-Garonne Groupe Gauche radicale,20 mai 1906,31 mai 1910,12 novembre 1862,17 avril 1938,1423,https://www2.assemblee-nationale.fr/sycomore/fiche/1423
Capgras,Antoine,Tarn-et-Garonne Groupe Parti socialiste,11 mai 1924,31 mai 1928,23 mars 1873,3 février 1964,1425,https://www2.assemblee-nationale.fr/sycomore/fiche/1425
Capgras,Antoine,Tarn-et-Garonne Groupe Parti socialiste,29 avril 1928,31 mai 1932,23 mars 1873,3 février 1964,1425,https://www2.assemblee-nationale.fr/sycomore/fiche/1425
Capron,André,Alpes-Maritimes Groupe Union républicaine démocratique,29 avril 1928,18 octobre 1930,23 août 1854,18 octobre 1930,1427,https://www2.assemblee-nationale.fr/sycomore/fiche/1427
Capron,"Marcel, Albert",Seine Groupe Communiste,8 mai 1932,31 mai 1936,24 mars 1896,28 septembre 1982,1428,https://www2.assemblee-nationale.fr/sycomore/fiche/1428
Capron,"Marcel, Albert",Seine Groupe Communiste,26 avril 1936,31 mai 1942,24 mars 1896,28 septembre 1982,1428,https://www2.assemblee-nationale.fr/sycomore/fiche/1428
Capus,Joseph,Gironde Groupe Action républicaine et sociale,16 novembre 1919,31 mai 1924,18 août 1867,1 mai 1947,1429,https://www2.assemblee-nationale.fr/sycomore/fiche/1429
Capus,Joseph,Gironde Groupe Gauche républicaine démocratique,11 mai 1924,31 mai 1928,18 août 1867,1 mai 1947,1429,https://www2.assemblee-nationale.fr/sycomore/fiche/1429
Caraman,"Maurice, Georges, Ernest Riquet de",Seine-et-Oise Groupe Républicains progressistes,4 avril 1901,31 mai 1902,10 avril 1845,28 septembre 1931,1430,https://www2.assemblee-nationale.fr/sycomore/fiche/1430
Caraman,"Maurice, Georges, Ernest Riquet de",Seine-et-Oise Groupe Non inscrit,27 avril 1902,31 mai 1906,10 avril 1845,28 septembre 1931,1430,https://www2.assemblee-nationale.fr/sycomore/fiche/1430
Carbuccia,Horace de,Corse Groupe Gauche radicale,1 mai 1932,31 mai 1936,1 mars 1891,20 février 1975,1435,https://www2.assemblee-nationale.fr/sycomore/fiche/1435
Borda,Alexandre de Cardenau de,Landes,20 février 1876,1 avril 1876,28 octobre 1823,9 mars 1904,1437,https://www2.assemblee-nationale.fr/sycomore/fiche/1437
Borda,Alexandre de Cardenau de,Landes,14 octobre 1877,7 février 1878,28 octobre 1823,9 mars 1904,1437,https://www2.assemblee-nationale.fr/sycomore/fiche/1437
Borda,Alexandre de Cardenau de,Landes Groupe Union des Droites,4 octobre 1885,19 décembre 1885,28 octobre 1823,9 mars 1904,1437,https://www2.assemblee-nationale.fr/sycomore/fiche/1437
Cardet,"Alexandre, Georges",Seine Groupe Socialistes parlementaires,11 mai 1902,31 mai 1906,2 mars 1856,,1438,https://www2.assemblee-nationale.fr/sycomore/fiche/1438
Cardon,Armand,Nord Groupe Non inscrit,24 juin 1900,31 mai 1902,27 septembre 1860,23 septembre 1923,1440,https://www2.assemblee-nationale.fr/sycomore/fiche/1440
Cardon,Armand,Nord Groupe Non inscrit,11 mai 1902,31 mai 1906,27 septembre 1860,23 septembre 1923,1440,https://www2.assemblee-nationale.fr/sycomore/fiche/1440
Carlier,Vincent,Bouches-du-Rhône Groupe Socialistes unifiés,20 mai 1906,31 mai 1910,29 avril 1859,22 mai 1917,1444,https://www2.assemblee-nationale.fr/sycomore/fiche/1444
Carlier-Caffieri,"Jules, Léon, Ferdinand",Nord Groupe Gauche radicale,12 décembre 1926,31 mai 1928,9 décembre 1878,19 mai 1964,1445,https://www2.assemblee-nationale.fr/sycomore/fiche/1445
Carlier-Caffieri,"Jules, Léon, Ferdinand",Nord Groupe Gauche radicale,29 avril 1928,31 mai 1932,9 décembre 1878,19 mai 1964,1445,https://www2.assemblee-nationale.fr/sycomore/fiche/1445
Maillard,"Pierre, Marie, Guillaume",Seine Groupe Extrême-gauche,20 décembre 1885,14 octobre 1889,22 août 1823,19 janvier 1906,14450,https://www2.assemblee-nationale.fr/sycomore/fiche/14450
Carmagnolle,"Hubert, Joseph",Var Groupe Parti socialiste,11 mai 1924,31 mai 1928,25 avril 1879,28 septembre 1944,1447,https://www2.assemblee-nationale.fr/sycomore/fiche/1447
Carmagnolle,"Hubert, Joseph",Var Groupe Parti socialiste,29 avril 1928,31 mai 1932,25 avril 1879,28 septembre 1944,1447,https://www2.assemblee-nationale.fr/sycomore/fiche/1447
Carmagnolle,"Hubert, Joseph",Var Groupe Parti socialiste de France,1 mai 1932,31 mai 1936,25 avril 1879,28 septembre 1944,1447,https://www2.assemblee-nationale.fr/sycomore/fiche/1447
Carnaud,"Maximilien, Antoine, Albert",Bouches-du-Rhône Groupe Socialistes parlementaires,4 mars 1894,31 mai 1898,6 juillet 1863,5 novembre 1937,1448,https://www2.assemblee-nationale.fr/sycomore/fiche/1448
Carnaud,"Maximilien, Antoine, Albert",Bouches-du-Rhône Groupe Socialistes parlementaires,22 mai 1898,31 mai 1902,6 juillet 1863,5 novembre 1937,1448,https://www2.assemblee-nationale.fr/sycomore/fiche/1448
Carnaud,"Maximilien, Antoine, Albert",Bouches-du-Rhône Groupe Socialistes parlementaires,11 mai 1902,31 mai 1906,6 juillet 1863,5 novembre 1937,1448,https://www2.assemblee-nationale.fr/sycomore/fiche/1448
Carnaud,"Maximilien, Antoine, Albert",Bouches-du-Rhône Groupe Socialistes parlementaires,6 mai 1906,31 mai 1910,6 juillet 1863,5 novembre 1937,1448,https://www2.assemblee-nationale.fr/sycomore/fiche/1448
Chépié,"Jean-Baptiste, Jacques",Rhône Groupe Union des gauches,8 juillet 1888,14 octobre 1889,5 février 1835,1 janvier 1909,14482,https://www2.assemblee-nationale.fr/sycomore/fiche/14482
Carnot,"Ernest, Claude, Jean",Côte-d'Or Groupe Républicains de Gouvernement,6 janvier 1895,31 mai 1898,26 décembre 1866,15 janvier 1955,1450,https://www2.assemblee-nationale.fr/sycomore/fiche/1450
Carnot,"François, Adolphe, Léon",Côte-d'Or Groupe Union démocratique,27 avril 1902,31 mai 1906,22 février 1872,24 décembre 1960,1451,https://www2.assemblee-nationale.fr/sycomore/fiche/1451
Carnot,"François, Adolphe, Léon",Côte-d'Or Groupe Progressiste,6 mai 1906,31 mai 1910,22 février 1872,24 décembre 1960,1451,https://www2.assemblee-nationale.fr/sycomore/fiche/1451
Carnot,"François, Adolphe, Léon",Seine-et-Oise Groupe Gauche démocratique,24 avril 1910,31 mai 1914,22 février 1872,24 décembre 1960,1451,https://www2.assemblee-nationale.fr/sycomore/fiche/1451
Carnot,"Jean, Paulin, Hippolyte",Charente Groupe Gauche républicaine démocratique,11 mai 1924,31 mai 1928,13 juillet 1881,24 avril 1969,1452,https://www2.assemblee-nationale.fr/sycomore/fiche/1452
Carnot,"Sadi, Marie, François",Côte-d'Or Groupe Gauche républicaine,8 février 1871,7 mars 1876,11 août 1837,25 juin 1894,1453,https://www2.assemblee-nationale.fr/sycomore/fiche/1453
Carnot,"Sadi, Marie, François",Côte-d'Or Groupe Gauche républicaine,20 février 1876,25 juin 1877,11 août 1837,25 juin 1894,1453,https://www2.assemblee-nationale.fr/sycomore/fiche/1453
Carnot,"Sadi, Marie, François",Côte-d'Or Groupe Gauche républicaine,14 octobre 1877,14 octobre 1881,11 août 1837,25 juin 1894,1453,https://www2.assemblee-nationale.fr/sycomore/fiche/1453
Carnot,"Sadi, Marie, François",Côte-d'Or Groupe Union démocratique,21 août 1881,14 octobre 1885,11 août 1837,25 juin 1894,1453,https://www2.assemblee-nationale.fr/sycomore/fiche/1453
Carnot,"Sadi, Marie, François",Côte-d'Or Groupe Union républicaine,18 octobre 1885,3 décembre 1887,11 août 1837,25 juin 1894,1453,https://www2.assemblee-nationale.fr/sycomore/fiche/1453
Caron,"René, François",Doubs Groupe Entente républicaine démocratique,16 novembre 1919,31 mai 1924,8 juillet 1861,27 octobre 1930,1456,https://www2.assemblee-nationale.fr/sycomore/fiche/1456
Carpentier-Risbourg,Isidore,Nord,3 septembre 1893,31 mai 1898,12 septembre 1842,8 septembre 1917,1460,https://www2.assemblee-nationale.fr/sycomore/fiche/1460
Carpot,François,Sénégal Groupe Union démocratique,27 avril 1902,31 mai 1906,11 mai 1862,4 novembre 1936,1461,https://www2.assemblee-nationale.fr/sycomore/fiche/1461
Carpot,François,Sénégal Groupe Gauche démocratique,6 mai 1906,31 mai 1910,11 mai 1862,4 novembre 1936,1461,https://www2.assemblee-nationale.fr/sycomore/fiche/1461
Carpot,François,Sénégal Groupe Gauche radicale,8 mai 1910,31 mai 1914,11 mai 1862,4 novembre 1936,1461,https://www2.assemblee-nationale.fr/sycomore/fiche/1461
Carquet,Francis,Savoie Groupe Républicain,22 septembre 1889,14 octobre 1893,12 octobre 1845,23 juillet 1899,1462,https://www2.assemblee-nationale.fr/sycomore/fiche/1462
Carquet,Francis,Savoie Groupe Républicain,20 août 1893,31 mai 1898,12 octobre 1845,23 juillet 1899,1462,https://www2.assemblee-nationale.fr/sycomore/fiche/1462
Carquet,Francis,Savoie Groupe Républicain,8 mai 1898,25 juillet 1899,12 octobre 1845,23 juillet 1899,1462,https://www2.assemblee-nationale.fr/sycomore/fiche/1462
Carré-Bonvalet,René Carré dit,Charente-Inférieure Groupe Union républicaine radicale et socialiste,10 mai 1914,7 décembre 1919,11 août 1875,9 février 1953,1465,https://www2.assemblee-nationale.fr/sycomore/fiche/1465
Carrier,Jean,Ain,8 mai 1898,6 septembre 1898,28 septembre 1834,9 septembre 1898,1467,https://www2.assemblee-nationale.fr/sycomore/fiche/1467
Anglès,"Raoul, Adolphe, Elie",Basses-Alpes Groupe Parti républicain radical et radical socialiste,26 avril 1914,7 décembre 1919,21 octobre 1887,9 février 1967,147,https://www2.assemblee-nationale.fr/sycomore/fiche/147
Anglès,"Raoul, Adolphe, Elie",Basses-Alpes Groupe Républicain socialiste,16 novembre 1919,31 mai 1924,21 octobre 1887,9 février 1967,147,https://www2.assemblee-nationale.fr/sycomore/fiche/147
Carron,Hyacinthe,Savoie Groupe Radical et radical-socialiste,11 mai 1924,31 mai 1928,1 juillet 1879,3 décembre 1953,1470,https://www2.assemblee-nationale.fr/sycomore/fiche/1470
Carron,Hyacinthe,Savoie Groupe Républicain radical et radical-socialiste,22 avril 1928,31 mai 1932,1 juillet 1879,3 décembre 1953,1470,https://www2.assemblee-nationale.fr/sycomore/fiche/1470
Carron,Hyacinthe,Savoie Groupe Républicain radical et radical-socialiste,1 mai 1932,31 mai 1936,1 juillet 1879,3 décembre 1953,1470,https://www2.assemblee-nationale.fr/sycomore/fiche/1470
Carron,Hyacinthe,Savoie Groupe Républicain radical et radical-socialiste,3 mai 1936,31 mai 1942,1 juillet 1879,3 décembre 1953,1470,https://www2.assemblee-nationale.fr/sycomore/fiche/1470
Carrière,"Paul, Ange, Louis, Marie Carron de la",Ille-et-Vilaine,23 mai 1886,14 octobre 1889,22 juillet 1852,12 mai 1915,1471,https://www2.assemblee-nationale.fr/sycomore/fiche/1471
Carrière,"Paul, Ange, Louis, Marie Carron de la",Ille-et-Vilaine,22 septembre 1889,14 octobre 1893,22 juillet 1852,12 mai 1915,1471,https://www2.assemblee-nationale.fr/sycomore/fiche/1471
Casimir-Perier,"Jean, Paul, Pierre Perier dit",Aube Groupe Gauche républicaine,20 février 1876,25 juin 1877,8 novembre 1847,11 mars 1907,1484,https://www2.assemblee-nationale.fr/sycomore/fiche/1484
Casimir-Perier,"Jean, Paul, Pierre Perier dit",Aube Groupe Gauche républicaine,14 octobre 1877,14 octobre 1881,8 novembre 1847,11 mars 1907,1484,https://www2.assemblee-nationale.fr/sycomore/fiche/1484
Casimir-Perier,"Jean, Paul, Pierre Perier dit",Aube Groupe Gauche républicaine,21 août 1881,1 février 1883,8 novembre 1847,11 mars 1907,1484,https://www2.assemblee-nationale.fr/sycomore/fiche/1484
Casimir-Perier,"Jean, Paul, Pierre Perier dit",Aube Groupe Gauche républicaine,18 mars 1883,14 octobre 1885,8 novembre 1847,11 mars 1907,1484,https://www2.assemblee-nationale.fr/sycomore/fiche/1484
Casimir-Perier,"Jean, Paul, Pierre Perier dit",Aube Groupe Gauche républicaine,18 octobre 1885,14 octobre 1889,8 novembre 1847,11 mars 1907,1484,https://www2.assemblee-nationale.fr/sycomore/fiche/1484
Casimir-Perier,"Jean, Paul, Pierre Perier dit",Aube,22 septembre 1889,14 octobre 1893,8 novembre 1847,11 mars 1907,1484,https://www2.assemblee-nationale.fr/sycomore/fiche/1484
Casimir-Perier,"Jean, Paul, Pierre Perier dit",Aube,20 août 1893,26 juin 1894,8 novembre 1847,11 mars 1907,1484,https://www2.assemblee-nationale.fr/sycomore/fiche/1484
Cassadou,André,Gironde Groupe Action libérale,8 mai 1910,31 mai 1914,4 juin 1854,17 octobre 1938,1487,https://www2.assemblee-nationale.fr/sycomore/fiche/1487
Cassagnac,"Paul, Adolphe, Marie, Prosper Granier de",Gers Groupe Appel au peuple,20 février 1876 au 25 juin 1877 Département Gers Groupe Appel,peuple,2 décembre 1842,4 novembre 1904,1488,https://www2.assemblee-nationale.fr/sycomore/fiche/1488
Cassagnac,"Paul, Adolphe, Marie, Prosper Granier de",Gers Groupe Appel au peuple,14 octobre 1877 au 7 novembre 1878 Département Gers Groupe Appel,peuple,2 décembre 1842,4 novembre 1904,1488,https://www2.assemblee-nationale.fr/sycomore/fiche/1488
Cassagnac,"Paul, Adolphe, Marie, Prosper Granier de",Gers Groupe Appel au peuple,2 février 1879 au 14 octobre 1881 Département Gers Groupe Appel,peuple,2 décembre 1842,4 novembre 1904,1488,https://www2.assemblee-nationale.fr/sycomore/fiche/1488
Cassagnac,"Paul, Adolphe, Marie, Prosper Granier de",Gers Groupe Appel au peuple,21 août 1881 au 14 octobre 1885 Département Gers Groupe Appel,peuple,2 décembre 1842,4 novembre 1904,1488,https://www2.assemblee-nationale.fr/sycomore/fiche/1488
Cassagnac,"Paul, Adolphe, Marie, Prosper Granier de",Gers Groupe Appel au peuple,4 octobre 1885 au 14 octobre 1889 Département Gers Groupe Appel,peuple,2 décembre 1842,4 novembre 1904,1488,https://www2.assemblee-nationale.fr/sycomore/fiche/1488
