nom,prenom,role,from_date,to_date,birth_date,death_date,sycomore_id,url
Bugain,"Marcel, Henri",Aisne Groupe Socialiste,29 janvier 1939,31 mai 1942,22 février 1898,22 novembre 1949,1302,https://www2.assemblee-nationale.fr/sycomore/fiche/1302
Buisset,"Séraphin, Léopold",Isère Groupe Parti socialiste,10 mai 1914,7 décembre 1919,10 juin 1870,9 janvier 1949,1304,https://www2.assemblee-nationale.fr/sycomore/fiche/1304
Buisset,"Séraphin, Léopold",Isère Groupe Parti socialiste,16 novembre 1919,31 mai 1924,10 juin 1870,9 janvier 1949,1304,https://www2.assemblee-nationale.fr/sycomore/fiche/1304
Buisset,"Séraphin, Léopold",Isère Groupe Parti socialiste,11 mai 1924,31 mai 1928,10 juin 1870,9 janvier 1949,1304,https://www2.assemblee-nationale.fr/sycomore/fiche/1304
Buisset,"Séraphin, Léopold",Isère Groupe Parti socialiste,29 avril 1928,31 mai 1932,10 juin 1870,9 janvier 1949,1304,https://www2.assemblee-nationale.fr/sycomore/fiche/1304
Buisset,"Séraphin, Léopold",Isère Groupe Parti socialiste,8 mai 1932,31 mai 1936,10 juin 1870,9 janvier 1949,1304,https://www2.assemblee-nationale.fr/sycomore/fiche/1304
Buisset,"Séraphin, Léopold",Isère Groupe Socialiste,3 mai 1936,31 mai 1942,10 juin 1870,9 janvier 1949,1304,https://www2.assemblee-nationale.fr/sycomore/fiche/1304
Buisson,"Ferdinand, Edouard",Seine Groupe Radical-socialiste,11 mai 1902,31 mai 1906,20 décembre 1841,16 février 1932,1306,https://www2.assemblee-nationale.fr/sycomore/fiche/1306
Buisson,"Ferdinand, Edouard",Seine Groupe Gauche radicale-socialiste,20 mai 1906,31 mai 1910,20 décembre 1841,16 février 1932,1306,https://www2.assemblee-nationale.fr/sycomore/fiche/1306
Buisson,"Ferdinand, Edouard",Seine Groupe Républicains radicaux-socialistes,8 mai 1910,31 mai 1914,20 décembre 1841,16 février 1932,1306,https://www2.assemblee-nationale.fr/sycomore/fiche/1306
Buisson,"Ferdinand, Edouard",Seine Groupe Parti radical et radical socialiste,16 novembre 1919,31 mai 1924,20 décembre 1841,16 février 1932,1306,https://www2.assemblee-nationale.fr/sycomore/fiche/1306
Bully,"Joseph, Ambroise",Eure Groupe Gauche radicale,14 mai 1882,14 octobre 1885,8 février 1822,12 février 1890,1308,https://www2.assemblee-nationale.fr/sycomore/fiche/1308
Bully,"Joseph, Ambroise",Eure Groupe Gauche radicale,6 octobre 1889,12 février 1890,8 février 1822,12 février 1890,1308,https://www2.assemblee-nationale.fr/sycomore/fiche/1308
Burdeau,"Auguste, Laurent",Rhône Groupe Centre gauche,18 octobre 1885,14 octobre 1889,10 septembre 1851,12 décembre 1894,1312,https://www2.assemblee-nationale.fr/sycomore/fiche/1312
Burdeau,"Auguste, Laurent",Rhône Groupe Centre gauche,22 septembre 1889,14 octobre 1893,10 septembre 1851,12 décembre 1894,1312,https://www2.assemblee-nationale.fr/sycomore/fiche/1312
Burdeau,"Auguste, Laurent",Rhône Groupe Centre gauche,20 août 1893,12 décembre 1894,10 septembre 1851,12 décembre 1894,1312,https://www2.assemblee-nationale.fr/sycomore/fiche/1312
Bureau,"Georges, Allyre, Marie, Médéric",Seine-Inférieure Groupe Gauche démocratique,8 mai 1910,31 mai 1914,31 janvier 1870,17 décembre 1940,1313,https://www2.assemblee-nationale.fr/sycomore/fiche/1313
Bureau,"Georges, Allyre, Marie, Médéric",Seine-Inférieure Groupe Républicains de gauche,26 avril 1914,7 décembre 1919,31 janvier 1870,17 décembre 1940,1313,https://www2.assemblee-nationale.fr/sycomore/fiche/1313
Bureau,"Georges, Allyre, Marie, Médéric",Seine-Inférieure Groupe Républicains de gauche,16 novembre 1919,31 mai 1924,31 janvier 1870,17 décembre 1940,1313,https://www2.assemblee-nationale.fr/sycomore/fiche/1313
Bureau,"Georges, Allyre, Marie, Médéric",Seine-Inférieure Groupe Républicains de gauche,11 mai 1924,31 mai 1928,31 janvier 1870,17 décembre 1940,1313,https://www2.assemblee-nationale.fr/sycomore/fiche/1313
Bureau,"Georges, Allyre, Marie, Médéric",Seine-Inférieure Groupe Républicains de gauche,22 avril 1928,31 mai 1932,31 janvier 1870,17 décembre 1940,1313,https://www2.assemblee-nationale.fr/sycomore/fiche/1313
Bureau,"Georges, Allyre, Marie, Médéric",Seine-Inférieure Groupe Républicains de gauche,1 mai 1932,31 mai 1936,31 janvier 1870,17 décembre 1940,1313,https://www2.assemblee-nationale.fr/sycomore/fiche/1313
Bureau,"Georges, Allyre, Marie, Médéric",Seine-Inférieure Groupe Alliance des républicains de gauche et des radicaux indépendants,3 mai 1936,17 décembre 1940,31 janvier 1870,17 décembre 1940,1313,https://www2.assemblee-nationale.fr/sycomore/fiche/1313
Burgeot,"Pierre, Julien",Rhône Groupe Fédération républicaine de France,3 mai 1936,31 mai 1942,21 mars 1886,18 juillet 1965,1314,https://www2.assemblee-nationale.fr/sycomore/fiche/1314
Burgeot,"Pierre, Julien",Rhône Groupe Parti républicain de la liberté,21 octobre 1945,10 juin 1946,21 mars 1886,18 juillet 1965,1314,https://www2.assemblee-nationale.fr/sycomore/fiche/1314
Burger,"Gustave, Jean, Jacques",Haut-Rhin Groupe Républicains de gauche,11 mai 1924,2 mai 1927,6 février 1878,2 mai 1927,1315,https://www2.assemblee-nationale.fr/sycomore/fiche/1315
Burnet,"Jules, François",Eure Groupe Entente républicaine démocratique,16 novembre 1919,31 mai 1924,6 novembre 1863,5 janvier 1937,1317,https://www2.assemblee-nationale.fr/sycomore/fiche/1317
Burrus,"Maurice, Jean, Marie",Haut-Rhin Groupe Indépendants de gauche,8 mai 1932,31 mai 1936,8 mars 1882,5 décembre 1959,1322,https://www2.assemblee-nationale.fr/sycomore/fiche/1322
Burrus,"Maurice, Jean, Marie",Haut-Rhin Groupe Indépendants d'action populaire,26 avril 1936,31 mai 1942,8 mars 1882,5 décembre 1959,1322,https://www2.assemblee-nationale.fr/sycomore/fiche/1322
Burtin,"René, Valentin",Saône-et-Loire Groupe Parti socialiste,29 avril 1928,31 mai 1932,28 mars 1892,10 janvier 1975,1323,https://www2.assemblee-nationale.fr/sycomore/fiche/1323
Burtin,"René, Valentin",Saône-et-Loire Groupe Socialiste,26 avril 1936,31 mai 1942,28 mars 1892,10 janvier 1975,1323,https://www2.assemblee-nationale.fr/sycomore/fiche/1323
Bussat,"Edouard, François",Seine Groupe Gauche radicale-socialiste,6 mai 1906,31 mai 1910,30 août 1863,26 août 1938,1325,https://www2.assemblee-nationale.fr/sycomore/fiche/1325
Bussat,"Edouard, François",Seine Groupe Républicains radicaux-socialistes,24 avril 1910,31 mai 1914,30 août 1863,26 août 1938,1325,https://www2.assemblee-nationale.fr/sycomore/fiche/1325
Bussat,"Edouard, François",Seine Groupe Action républicaine et sociale,16 novembre 1919,31 mai 1924,30 août 1863,26 août 1938,1325,https://www2.assemblee-nationale.fr/sycomore/fiche/1325
Bussat,"Edouard, François",Seine Groupe Gauche républicaine démocratique,11 mai 1924,31 mai 1928,30 août 1863,26 août 1938,1325,https://www2.assemblee-nationale.fr/sycomore/fiche/1325
Bussat,"Edouard, François",Seine Groupe Action démocratique et sociale,29 avril 1928,31 mai 1932,30 août 1863,26 août 1938,1325,https://www2.assemblee-nationale.fr/sycomore/fiche/1325
Bussière,"Etienne, Eugène",Corrèze,8 mai 1898,31 mai 1902,1 novembre 1858,9 octobre 1940,1327,https://www2.assemblee-nationale.fr/sycomore/fiche/1327
Bussière,"Etienne, Eugène",Corrèze Groupe Radical-socialiste,27 avril 1902,31 mai 1906,1 novembre 1858,9 octobre 1940,1327,https://www2.assemblee-nationale.fr/sycomore/fiche/1327
Bussière,"Etienne, Eugène",Corrèze Groupe Gauche radicale-socialiste,6 mai 1906,31 mai 1910,1 novembre 1858,9 octobre 1940,1327,https://www2.assemblee-nationale.fr/sycomore/fiche/1327
Butin,"Octave, François",Oise Groupe Gauche radicale,6 mai 1906,31 mai 1910,14 décembre 1860,23 août 1926,1330,https://www2.assemblee-nationale.fr/sycomore/fiche/1330
Butin,"Octave, François",Oise Groupe Gauche radicale,10 mai 1914,7 décembre 1919,14 décembre 1860,23 août 1926,1330,https://www2.assemblee-nationale.fr/sycomore/fiche/1330
Buvignier,"Charles, Jean, Victor",Meuse Groupe Union républicaine,4 septembre 1881,14 octobre 1885,1 janvier 1823,24 décembre 1902,1331,https://www2.assemblee-nationale.fr/sycomore/fiche/1331
Buvignier,"Charles, Jean, Victor",Meuse Groupe Union républicaine,4 octobre 1885,14 octobre 1889,1 janvier 1823,24 décembre 1902,1331,https://www2.assemblee-nationale.fr/sycomore/fiche/1331
Buvignier,"Charles, Jean, Victor",Meuse Groupe Union républicaine,22 septembre 1889,14 octobre 1893,1 janvier 1823,24 décembre 1902,1331,https://www2.assemblee-nationale.fr/sycomore/fiche/1331
Buvignier,"Charles, Jean, Victor",Meuse Groupe Union républicaine,20 août 1893,30 avril 1894,1 janvier 1823,24 décembre 1902,1331,https://www2.assemblee-nationale.fr/sycomore/fiche/1331
Buyat,Etienne,Isère Groupe Union républicaine,20 février 1876,25 juin 1877,8 juillet 1831,12 mars 1887,1332,https://www2.assemblee-nationale.fr/sycomore/fiche/1332
Buyat,Etienne,Isère Groupe Union républicaine,14 octobre 1877,14 octobre 1881,8 juillet 1831,12 mars 1887,1332,https://www2.assemblee-nationale.fr/sycomore/fiche/1332
Buyat,Etienne,Isère Groupe Union des gauches,21 août 1881,14 octobre 1885,8 juillet 1831,12 mars 1887,1332,https://www2.assemblee-nationale.fr/sycomore/fiche/1332
Buyat,Etienne,Isère Groupe Union des gauches,4 octobre 1885,12 mars 1887,8 juillet 1831,12 mars 1887,1332,https://www2.assemblee-nationale.fr/sycomore/fiche/1332
Buyat,"Louis, Antoine, Marie",Isère Groupe Radical-socialiste,11 mai 1902,31 mai 1906,26 janvier 1875,27 août 1963,1333,https://www2.assemblee-nationale.fr/sycomore/fiche/1333
Buyat,"Louis, Antoine, Marie",Isère Groupe Gauche radicale-socialiste,6 mai 1906,31 mai 1910,26 janvier 1875,27 août 1963,1333,https://www2.assemblee-nationale.fr/sycomore/fiche/1333
Buyat,"Louis, Antoine, Marie",Isère Groupe Gauche sociale et radicale,29 avril 1928,31 mai 1932,26 janvier 1875,27 août 1963,1333,https://www2.assemblee-nationale.fr/sycomore/fiche/1333
Buyat,"Louis, Antoine, Marie",Isère Groupe Alliance des républicains de gauche et des radicaux indépendants,3 mai 1936,31 mai 1942,26 janvier 1875,27 août 1963,1333,https://www2.assemblee-nationale.fr/sycomore/fiche/1333
Cabanis,"Paul, Léon, Rollin",Loiret Groupe Républicain radical et radical-socialiste,6 octobre 1935,31 mai 1936,9 novembre 1892,26 février 1944,1336,https://www2.assemblee-nationale.fr/sycomore/fiche/1336
Cabanis,"Paul, Léon, Rollin",Loiret Groupe Républicain radical et radical-socialiste,3 mai 1936,31 mai 1942,9 novembre 1892,26 février 1944,1336,https://www2.assemblee-nationale.fr/sycomore/fiche/1336
Cabannes,"Gaston, Marie, Léon",Gironde Groupe Parti socialiste,8 mai 1932,31 mai 1936,12 août 1882,9 novembre 1950,1337,https://www2.assemblee-nationale.fr/sycomore/fiche/1337
Cabannes,"Gaston, Marie, Léon",Gironde Groupe Socialiste,3 mai 1936,31 mai 1942,12 août 1882,9 novembre 1950,1337,https://www2.assemblee-nationale.fr/sycomore/fiche/1337
Cabannes,"Gaston, Marie, Léon",Gironde Groupe Socialiste,21 octobre 1945,10 juin 1946,12 août 1882,9 novembre 1950,1337,https://www2.assemblee-nationale.fr/sycomore/fiche/1337
Cabart-Danneville,"Charles, Maurice",Manche Groupe Républicain,6 octobre 1889,14 octobre 1893,24 juin 1846,24 juillet 1918,1338,https://www2.assemblee-nationale.fr/sycomore/fiche/1338
Cabart-Danneville,"Charles, Maurice",Manche Groupe Républicain,20 août 1893,25 octobre 1895,24 juin 1846,24 juillet 1918,1338,https://www2.assemblee-nationale.fr/sycomore/fiche/1338
Koechlin-Schwartz,Alfred,Nord,19 août 1888,10 novembre 1889,15 septembre 1829,5 février 1895,13396,https://www2.assemblee-nationale.fr/sycomore/fiche/13396
Cabrol,"Jules, Albert, Pierre",Aveyron Groupe Socialistes unifiés,27 décembre 1908,31 mai 1910,8 juin 1871,24 septembre 1924,1341,https://www2.assemblee-nationale.fr/sycomore/fiche/1341
Cabrol,"Jules, Albert, Pierre",Aveyron Groupe Parti socialiste,8 mai 1910,31 mai 1914,8 juin 1871,24 septembre 1924,1341,https://www2.assemblee-nationale.fr/sycomore/fiche/1341
Cabrol,"Jules, Albert, Pierre",Aveyron Groupe Parti socialiste,26 avril 1914,7 décembre 1919,8 juin 1871,24 septembre 1924,1341,https://www2.assemblee-nationale.fr/sycomore/fiche/1341
Cachet,Louis-Auguste,Orne Groupe Républicains nationalistes,11 mai 1902,31 mai 1906,21 avril 1850,19 octobre 1914,1343,https://www2.assemblee-nationale.fr/sycomore/fiche/1343
Cachet,Louis-Auguste,Orne Groupe Action libérale,6 mai 1906,31 mai 1910,21 avril 1850,19 octobre 1914,1343,https://www2.assemblee-nationale.fr/sycomore/fiche/1343
Cachin,"Marcel, Gilles",Seine Groupe Parti socialiste,10 mai 1914,7 décembre 1919,20 septembre 1869,12 février 1958,1346,https://www2.assemblee-nationale.fr/sycomore/fiche/1346
Cachin,"Marcel, Gilles",Seine Groupe Parti socialiste,16 novembre 1919,31 mai 1924,20 septembre 1869,12 février 1958,1346,https://www2.assemblee-nationale.fr/sycomore/fiche/1346
Cachin,"Marcel, Gilles",Seine Groupe Communiste,11 mai 1924,31 mai 1928,20 septembre 1869,12 février 1958,1346,https://www2.assemblee-nationale.fr/sycomore/fiche/1346
Cachin,"Marcel, Gilles",Seine Groupe Communiste,29 avril 1928,31 mai 1932,20 septembre 1869,12 février 1958,1346,https://www2.assemblee-nationale.fr/sycomore/fiche/1346
Cachin,"Marcel, Gilles",Seine Groupe Communiste,21 octobre 1945,10 juin 1946,20 septembre 1869,12 février 1958,1346,https://www2.assemblee-nationale.fr/sycomore/fiche/1346
Cachin,"Marcel, Gilles",Seine Groupe Communiste,2 juin 1946,27 novembre 1946,20 septembre 1869,12 février 1958,1346,https://www2.assemblee-nationale.fr/sycomore/fiche/1346
Cachin,"Marcel, Gilles",Seine Groupe Communiste,10 novembre 1946,4 juillet 1951,20 septembre 1869,12 février 1958,1346,https://www2.assemblee-nationale.fr/sycomore/fiche/1346
Cachin,"Marcel, Gilles",Seine Groupe Communiste,17 juin 1951,1 décembre 1955,20 septembre 1869,12 février 1958,1346,https://www2.assemblee-nationale.fr/sycomore/fiche/1346
Cachin,"Marcel, Gilles",Seine Groupe Communiste,2 janvier 1956,12 février 1958,20 septembre 1869,12 février 1958,1346,https://www2.assemblee-nationale.fr/sycomore/fiche/1346
Cadenat,Bernard,Bouches-du-Rhône Groupe Socialistes parlementaires,22 mai 1898,31 mai 1902,2 janvier 1853,1 août 1930,1347,https://www2.assemblee-nationale.fr/sycomore/fiche/1347
Cadenat,Bernard,Bouches-du-Rhône Groupe Socialistes parlementaires,27 avril 1902,31 mai 1906,2 janvier 1853,1 août 1930,1347,https://www2.assemblee-nationale.fr/sycomore/fiche/1347
Cadenat,Bernard,Bouches-du-Rhône Groupe Socialistes unifiés,6 mai 1906,31 mai 1910,2 janvier 1853,1 août 1930,1347,https://www2.assemblee-nationale.fr/sycomore/fiche/1347
Cadenat,Bernard,Bouches-du-Rhône Groupe Parti socialiste,24 avril 1910,31 mai 1914,2 janvier 1853,1 août 1930,1347,https://www2.assemblee-nationale.fr/sycomore/fiche/1347
Cadenat,Bernard,Bouches-du-Rhône Groupe Parti socialiste,10 mai 1914,7 décembre 1919,2 janvier 1853,1 août 1930,1347,https://www2.assemblee-nationale.fr/sycomore/fiche/1347
Cadenat,Bernard,Bouches-du-Rhône Groupe Parti socialiste,11 mai 1924,31 mai 1928,2 janvier 1853,1 août 1930,1347,https://www2.assemblee-nationale.fr/sycomore/fiche/1347
Cadenat,Bernard,Bouches-du-Rhône Groupe Parti socialiste,22 avril 1928,1 août 1930,2 janvier 1853,1 août 1930,1347,https://www2.assemblee-nationale.fr/sycomore/fiche/1347
André-Fribourg,"Georges, André, Alexandre",Ain Groupe Parti radical et radical socialiste,16 novembre 1919,31 mai 1924,20 novembre 1887,27 septembre 1948,135,https://www2.assemblee-nationale.fr/sycomore/fiche/135
André-Fribourg,"Georges, André, Alexandre",Ain Groupe Radical et radical-socialiste,11 mai 1924,31 mai 1928,20 novembre 1887,27 septembre 1948,135,https://www2.assemblee-nationale.fr/sycomore/fiche/135
André-Fribourg,"Georges, André, Alexandre",Ain Groupe Républicain radical et radical-socialiste,8 mai 1932,31 mai 1936,20 novembre 1887,27 septembre 1948,135,https://www2.assemblee-nationale.fr/sycomore/fiche/135
Cadic,"Joseph, Marie, Augustin",Morbihan Groupe Union républicaine démocratique,11 mai 1924,31 mai 1928,5 septembre 1886,7 mai 1971,1350,https://www2.assemblee-nationale.fr/sycomore/fiche/1350
Cadic,"Joseph, Marie, Augustin",Morbihan Groupe Union républicaine démocratique,29 avril 1928,31 mai 1932,5 septembre 1886,7 mai 1971,1350,https://www2.assemblee-nationale.fr/sycomore/fiche/1350
Cadic,"Joseph, Marie, Augustin",Morbihan Groupe Non inscrit,26 avril 1936,31 mai 1942,5 septembre 1886,7 mai 1971,1350,https://www2.assemblee-nationale.fr/sycomore/fiche/1350
Cadic,"Joseph, Marie, Augustin",Morbihan Groupe Paysan,2 janvier 1956,8 décembre 1958,5 septembre 1886,7 mai 1971,1350,https://www2.assemblee-nationale.fr/sycomore/fiche/1350
Cadoret,"François, Benjamin, Pierre, Joseph",Finistère Groupe Républicain radical et radical-socialiste,30 mars 1930,31 mai 1932,13 février 1887,24 juillet 1948,1352,https://www2.assemblee-nationale.fr/sycomore/fiche/1352
Cadoret,"François, Benjamin, Pierre, Joseph",Finistère Groupe Républicain radical et radical-socialiste,1 mai 1932,31 mai 1936,13 février 1887,24 juillet 1948,1352,https://www2.assemblee-nationale.fr/sycomore/fiche/1352
Cadot,"Henri, Emile, Christian",Pas-de-Calais Groupe Parti socialiste,26 avril 1914,7 décembre 1919,22 avril 1864,13 décembre 1947,1353,https://www2.assemblee-nationale.fr/sycomore/fiche/1353
Cadot,"Henri, Emile, Christian",Pas-de-Calais Groupe Parti socialiste,16 novembre 1919,31 mai 1924,22 avril 1864,13 décembre 1947,1353,https://www2.assemblee-nationale.fr/sycomore/fiche/1353
Cadot,"Henri, Emile, Christian",Pas-de-Calais Groupe Parti socialiste,11 mai 1924,31 mai 1928,22 avril 1864,13 décembre 1947,1353,https://www2.assemblee-nationale.fr/sycomore/fiche/1353
Cadot,"Henri, Emile, Christian",Pas-de-Calais Groupe Parti socialiste,22 avril 1928,7 février 1931,22 avril 1864,13 décembre 1947,1353,https://www2.assemblee-nationale.fr/sycomore/fiche/1353
Cadot,"Henri, Emile, Christian",Pas-de-Calais Groupe Socialiste,3 mai 1936,31 mai 1942,22 avril 1864,13 décembre 1947,1353,https://www2.assemblee-nationale.fr/sycomore/fiche/1353
Caduc,Armand,Gironde Groupe Union républicaine,20 octobre 1872,7 mars 1876,13 septembre 1818,25 août 1902,1354,https://www2.assemblee-nationale.fr/sycomore/fiche/1354
Caduc,Armand,Gironde Groupe Union républicaine,10 février 1878,14 octobre 1881,13 septembre 1818,25 août 1902,1354,https://www2.assemblee-nationale.fr/sycomore/fiche/1354
Caduc,Armand,Gironde Groupe Union républicaine,21 août 1881,16 mai 1885,13 septembre 1818,25 août 1902,1354,https://www2.assemblee-nationale.fr/sycomore/fiche/1354
Caffarelli,"Jean, Louis, Maximilien",Aisne,22 septembre 1889,14 octobre 1893,5 février 1855,23 décembre 1911,1355,https://www2.assemblee-nationale.fr/sycomore/fiche/1355
Caffarelli,"Jean, Louis, Maximilien",Aisne Groupe Action libérale,27 avril 1902,31 mai 1906,5 février 1855,23 décembre 1911,1355,https://www2.assemblee-nationale.fr/sycomore/fiche/1355
Caffort,"Charles, Louis, Simon",Hérault Groupe Parti républicain radical et radical socialiste,26 avril 1914,7 décembre 1919,12 septembre 1880,21 janvier 1958,1356,https://www2.assemblee-nationale.fr/sycomore/fiche/1356
Caffort,"Charles, Louis, Simon",Hérault Groupe Radical et radical-socialiste,11 mai 1924,31 mai 1928,12 septembre 1880,21 janvier 1958,1356,https://www2.assemblee-nationale.fr/sycomore/fiche/1356
