nom,prenom,role,from_date,to_date,birth_date,death_date,senat_id,url
CHAUMONTEL,Louis,Haute-Savoie,30 janvier 1876,14 octobre 1892,2 octobre 1828,14 octobre 1892,chaumontel_louis1306r3,https://www.senat.fr/senateur-3eme-republique/chaumontel_louis1306r3.html
CHAUMONTEL,Louis,Haute-Savoie,8 janvier 1882,,2 octobre 1828,14 octobre 1892,chaumontel_louis1306r3,https://www.senat.fr/senateur-3eme-republique/chaumontel_louis1306r3.html
CHAUMONTEL,Louis,Haute-Savoie,4 janvier 1891,,2 octobre 1828,14 octobre 1892,chaumontel_louis1306r3,https://www.senat.fr/senateur-3eme-republique/chaumontel_louis1306r3.html
CHAUTEMPS,Alphonse,Indre-et-Loire,11 janvier 1920,31 décembre 1941,18 octobre 1860,24 avril 1944,chautemps_alphonse0309r3,https://www.senat.fr/senateur-3eme-republique/chautemps_alphonse0309r3.html
CHAUTEMPS,Alphonse,Indre-et-Loire,6 janvier 1924,,18 octobre 1860,24 avril 1944,chautemps_alphonse0309r3,https://www.senat.fr/senateur-3eme-republique/chautemps_alphonse0309r3.html
CHAUTEMPS,Alphonse,Indre-et-Loire,10 janvier 1933,,18 octobre 1860,24 avril 1944,chautemps_alphonse0309r3,https://www.senat.fr/senateur-3eme-republique/chautemps_alphonse0309r3.html
CHAUTEMPS,Camille,Loir-et-Cher,23 septembre 1934,31 décembre 1941,1er février 1885,1er juillet 1963,chautemps_camille0380r3,https://www.senat.fr/senateur-3eme-republique/chautemps_camille0380r3.html
CHAUTEMPS,Emile,Haute-Savoie,21 mai 1905,10 décembre 1918,2 mai 1850,10 décembre 1918,chautemps_emile1313r3,https://www.senat.fr/senateur-3eme-republique/chautemps_emile1313r3.html
CHAUTEMPS,Emile,Haute-Savoie,30 janvier 1909,,2 mai 1850,10 décembre 1918,chautemps_emile1313r3,https://www.senat.fr/senateur-3eme-republique/chautemps_emile1313r3.html
CHAUVEAU,Claude,,19 juin 1910,27 février 1940,22 août 1861,27 février 1940,chauveau_claude0544r3,https://www.senat.fr/senateur-3eme-republique/chauveau_claude0544r3.html
CHAUVEAU,Claude,,7 janvier 1912,,22 août 1861,27 février 1940,chauveau_claude0544r3,https://www.senat.fr/senateur-3eme-republique/chauveau_claude0544r3.html
CHAUVEAU,Claude,,9 janvier 1921,,22 août 1861,27 février 1940,chauveau_claude0544r3,https://www.senat.fr/senateur-3eme-republique/chauveau_claude0544r3.html
CHAUVEAU,Claude,,14 janvier 1930,,22 août 1861,27 février 1940,chauveau_claude0544r3,https://www.senat.fr/senateur-3eme-republique/chauveau_claude0544r3.html
CHAUVEAU,Claude,,10 janvier 1939,,22 août 1861,27 février 1940,chauveau_claude0544r3,https://www.senat.fr/senateur-3eme-republique/chauveau_claude0544r3.html
CHAUVEAU,Franck,Oise,5 janvier 1888,6 janvier 1906,1er septembre 1846,30 mars 1921,chauveau_franck0884r3,https://www.senat.fr/senateur-3eme-republique/chauveau_franck0884r3.html
CHAUVEAU,Franck,Oise,3 janvier 1897,,1er septembre 1846,30 mars 1921,chauveau_franck0884r3,https://www.senat.fr/senateur-3eme-republique/chauveau_franck0884r3.html
CHAVASSIEU,Jean-Baptiste,Loire,5 janvier 1879,4 janvier 1888,"16 octobre
1814",,chavassieu_jean_baptiste1335r3,https://www.senat.fr/senateur-3eme-republique/chavassieu_jean_baptiste1335r3.html
CHAVER-BIÈRE Léonce dit Léonce de,SAL,Corrèze,27 juin 1886,1er mai 1907,30 septembre 1833,,chaver_biere_leonce0466r3,https://www.senat.fr/senateur-3eme-republique/chaver_biere_leonce0466r3.html
CHAVER-BIÈRE Léonce dit Léonce de,SAL,Corrèze,7 janvier 1894,,30 septembre 1833,,chaver_biere_leonce0466r3,https://www.senat.fr/senateur-3eme-republique/chaver_biere_leonce0466r3.html
CHAVER-BIÈRE Léonce dit Léonce de,SAL,Corrèze,4 janvier 1903,,30 septembre 1833,,chaver_biere_leonce0466r3,https://www.senat.fr/senateur-3eme-republique/chaver_biere_leonce0466r3.html
CHENEBENOIT,Léon,Aisne,11 janvier 1920,8 juin 1930,28 juin 1861,8 juin 1930,chenebenoit_leon0038r3,https://www.senat.fr/senateur-3eme-republique/chenebenoit_leon0038r3.html
CHENEBENOIT,Léon,Aisne,9 janvier 1921,,28 juin 1861,8 juin 1930,chenebenoit_leon0038r3,https://www.senat.fr/senateur-3eme-republique/chenebenoit_leon0038r3.html
CHENEBENOIT,Léon,Aisne,14 janvier 1930,,28 juin 1861,8 juin 1930,chenebenoit_leon0038r3,https://www.senat.fr/senateur-3eme-republique/chenebenoit_leon0038r3.html
CHERON,Henry,Calvados,20 juillet 1913,14 avril 1936,11 mai 1867,14 avril 1936,cheron_henry0337r3,https://www.senat.fr/senateur-3eme-republique/cheron_henry0337r3.html
CHERON,Henry,Calvados,9 janvier 1921,,11 mai 1867,14 avril 1936,cheron_henry0337r3,https://www.senat.fr/senateur-3eme-republique/cheron_henry0337r3.html
CHERON,Henry,Calvados,14 janvier 1930,,11 mai 1867,14 avril 1936,cheron_henry0337r3,https://www.senat.fr/senateur-3eme-republique/cheron_henry0337r3.html
CHERPIN,Charles,Loire,5 janvier 1879,13 novembre 1884,8 mars 1813,13 novembre 1884,cherpin_charles1317r3,https://www.senat.fr/senateur-3eme-republique/cherpin_charles1317r3.html
CHESNELONG,Charles,Inamovible,24 novembre 1876,22 juillet 1899,14 avril 1820,22 juillet 1899,chesnelong_charles1454r3,https://www.senat.fr/senateur-3eme-republique/chesnelong_charles1454r3.html
CHEVALIER Pol dit,POL-CHEVALIER,Meuse,11 janvier 1920,11 février 1935,12 octobre 1861,11 février 1935,chevalier_pol1014r3,https://www.senat.fr/senateur-3eme-republique/chevalier_pol1014r3.html
CHEVALIER Pol dit,POL-CHEVALIER,Meuse,6 janvier 1924,,12 octobre 1861,11 février 1935,chevalier_pol1014r3,https://www.senat.fr/senateur-3eme-republique/chevalier_pol1014r3.html
CHEVALIER Pol dit,POL-CHEVALIER,Meuse,10 janvier 1933,,12 octobre 1861,11 février 1935,chevalier_pol1014r3,https://www.senat.fr/senateur-3eme-republique/chevalier_pol1014r3.html
CHEVANDIER,Antoine,Drôme,21 août 1892,9 janvier 1893,27 mai 1822,9 janvier 1893,chevandier_antoine0726r3,https://www.senat.fr/senateur-3eme-republique/chevandier_antoine0726r3.html
CHIRIS,François,Alpes-Maritimes,8 janvier 1882,16 janvier 1900,13 décembre 1839,16 janvier 1900,chiris_francois0121r3,https://www.senat.fr/senateur-3eme-republique/chiris_francois0121r3.html
CHIRIS,François,Alpes-Maritimes,25 janvier 1885,,13 décembre 1839,16 janvier 1900,chiris_francois0121r3,https://www.senat.fr/senateur-3eme-republique/chiris_francois0121r3.html
CHIRIS,François,Alpes-Maritimes,7 janvier 1894,,13 décembre 1839,16 janvier 1900,chiris_francois0121r3,https://www.senat.fr/senateur-3eme-republique/chiris_francois0121r3.html
CHOLLET,André,Loire,7 janvier 1906,3 septembre 1911,20 novembre 1830,3 septembre 1911,chollet_andre1325r3,https://www.senat.fr/senateur-3eme-republique/chollet_andre1325r3.html
CHOMET,Emile,Nièvre,11 janvier 1920,5 janvier 1924,11 mai 1863,,chomet_emile1264r3,https://www.senat.fr/senateur-3eme-republique/chomet_emile1264r3.html
CHOPIN,Emile,Saône-et-Loire,19 avril 1925,26 janvier 1935,23 novembre 1869,26 janvier 1935,chopin_emile1231r3,https://www.senat.fr/senateur-3eme-republique/chopin_emile1231r3.html
CHOPIN,Emile,Saône-et-Loire,9 janvier 1927,,23 novembre 1869,26 janvier 1935,chopin_emile1231r3,https://www.senat.fr/senateur-3eme-republique/chopin_emile1231r3.html
CHOVET,Alphonse,Oise,5 janvier 1888,13 octobre 1905,26 novembre 1831,13 octobre 1905,chovet_alphonse0889r3,https://www.senat.fr/senateur-3eme-republique/chovet_alphonse0889r3.html
CHOVET,Alphonse,Oise,3 janvier 1897,,26 novembre 1831,13 octobre 1905,chovet_alphonse0889r3,https://www.senat.fr/senateur-3eme-republique/chovet_alphonse0889r3.html
CICERON,Adolphe,Guadeloupe,7 janvier 1900,6 janvier 1912,28 mai 1853,13 mai 1928,ciceron_adolphe0844r3,https://www.senat.fr/senateur-3eme-republique/ciceron_adolphe0844r3.html
CICERON,Adolphe,Guadeloupe,4 janvier 1903,,28 mai 1853,13 mai 1928,ciceron_adolphe0844r3,https://www.senat.fr/senateur-3eme-republique/ciceron_adolphe0844r3.html
CIRIER,Victor,Nord,5 janvier 1888,20 octobre 1890,16 avril 1823,20 octobre 1890,cirier_victor1378r3,https://www.senat.fr/senateur-3eme-republique/cirier_victor1378r3.html
CLAEYS,Léon,Nord,5 janvier 1888,6 janvier 1906,1er décembre 1829,2 janvier 1921,claeys_leon1385r3,https://www.senat.fr/senateur-3eme-republique/claeys_leon1385r3.html
CLAEYS,Léon,Nord,3 janvier 1897,,1er décembre 1829,2 janvier 1921,claeys_leon1385r3,https://www.senat.fr/senateur-3eme-republique/claeys_leon1385r3.html
CLAMAGERAN,Jean-Jules,Inamovible,7 décembre 1882,4 juin 1903,29 mars 1827,4 juin 1903,clamageran_jean_jules1455r3,https://www.senat.fr/senateur-3eme-republique/clamageran_jean_jules1455r3.html
CLAMAMUS,Jean-Marie,Seine,23 février 1936,21 octobre 1945,27 juillet 1879,5 février 1973,clamamus_jean_marie1568r3,https://www.senat.fr/senateur-3eme-republique/clamamus_jean_marie1568r3.html
CLARIS,Louis-Edmond,Gard,25 janvier 1885,6 janvier 1894,17 mars 1825,1er septembre 1914,claris_louis_edmond0826r3,https://www.senat.fr/senateur-3eme-republique/claris_louis_edmond0826r3.html
CLAUDE,Nicolas,Vosges,30 janvier 1876,27 février 1888,11 novembre 1821,27 février 1888,claude_nicolas1796r3,https://www.senat.fr/senateur-3eme-republique/claude_nicolas1796r3.html
CLAUDE,Nicolas,Vosges,8 janvier 1882,,11 novembre 1821,27 février 1888,claude_nicolas1796r3,https://www.senat.fr/senateur-3eme-republique/claude_nicolas1796r3.html
CLAUDOT,Claude,Vosges,30 janvier 1876,28 juin 1879,7 avril 1816,10 février 1883,claudot_claude1802r3,https://www.senat.fr/senateur-3eme-republique/claudot_claude1802r3.html
CLAVEILLE,Albert,Dordogne,11 janvier 1920,6 septembre 1921,1er janvier 1865,6 septembre 1921,claveille_albert0663r3,https://www.senat.fr/senateur-3eme-republique/claveille_albert0663r3.html
CLAVEILLE,Albert,Dordogne,9 janvier 1921,,1er janvier 1865,6 septembre 1921,claveille_albert0663r3,https://www.senat.fr/senateur-3eme-republique/claveille_albert0663r3.html
CLEMENCEAU,Georges,Var,6 avril 1902,10 janvier 1920,28 septembre 1841,24 novembre 1929,clemenceau_georges1741r3,https://www.senat.fr/senateur-3eme-republique/clemenceau_georges1741r3.html
CLEMENCEAU,Georges,Var,3 janvier 1909,,28 septembre 1841,24 novembre 1929,clemenceau_georges1741r3,https://www.senat.fr/senateur-3eme-republique/clemenceau_georges1741r3.html
CLEMENT,Léon,Indre,30 janvier 1876,14 juin 1894,30 octobre 1829,14 mars 1894,clement_leon0258r3,https://www.senat.fr/senateur-3eme-republique/clement_leon0258r3.html
CLEMENT,Léon,Indre,5 janvier 1879,,30 octobre 1829,14 mars 1894,clement_leon0258r3,https://www.senat.fr/senateur-3eme-republique/clement_leon0258r3.html
CLEMENT,Léon,Indre,5 janvier 1888,,30 octobre 1829,14 mars 1894,clement_leon0258r3,https://www.senat.fr/senateur-3eme-republique/clement_leon0258r3.html
CLEMENTEL,Etienne,Puy-de-Dôme,11 janvier 1920,13 janvier 1936,29 mars 1864,25 décembre 1936,clementel_etienne1006r3,https://www.senat.fr/senateur-3eme-republique/clementel_etienne1006r3.html
CLEMENTEL,Etienne,Puy-de-Dôme,9 janvier 1927,,29 mars 1864,25 décembre 1936,clementel_etienne1006r3,https://www.senat.fr/senateur-3eme-republique/clementel_etienne1006r3.html
CLERC,Fernand,Martinique,6 janvier 1924,6 mars 1924,15 janvier 1856,26 mars 1939,clerc_fernand0702r3,https://www.senat.fr/senateur-3eme-republique/clerc_fernand0702r3.html
CLERON d'HAUSSONVILLE,Othenin,Inamovible,15 novembre 1878,27 mai 1884,27 mai 1810,27 mai 1884,cleron_d_haussonville_othenin1484r3,https://www.senat.fr/senateur-3eme-republique/cleron_d_haussonville_othenin1484r3.html
COCHARD,Philibert,Saône-et-Loire,8 janvier 1933,14 juillet 1937,12 décembre 1876,14 juillet 1937,cochard_philibert1222r3,https://www.senat.fr/senateur-3eme-republique/cochard_philibert1222r3.html
COCHARD,Philibert,Saône-et-Loire,14 janvier 1936,,12 décembre 1876,14 juillet 1937,cochard_philibert1222r3,https://www.senat.fr/senateur-3eme-republique/cochard_philibert1222r3.html
COCHERY,Adolphe,Loiret,5 janvier 1888,13 octobre 1900,26 août 1819,13 octobre 1900,cochery_adolphe0505r3,https://www.senat.fr/senateur-3eme-republique/cochery_adolphe0505r3.html
COCHERY,Adolphe,Loiret,3 janvier 1897,,26 août 1819,13 octobre 1900,cochery_adolphe0505r3,https://www.senat.fr/senateur-3eme-republique/cochery_adolphe0505r3.html
COCULA,Jean,Lot,7 juillet 1901,23 novembre 1915,24 novembre 1843,23 novembre 1915,cocula_jean0604r3,https://www.senat.fr/senateur-3eme-republique/cocula_jean0604r3.html
COCULA,Jean,Lot,7 janvier 1906,,24 novembre 1843,23 novembre 1915,cocula_jean0604r3,https://www.senat.fr/senateur-3eme-republique/cocula_jean0604r3.html
CODET,Jean,Haute-Vienne,3 janvier 1909,10 octobre 1920,24 juillet 1852,10 octobre 1920,codet_jean1786r3,https://www.senat.fr/senateur-3eme-republique/codet_jean1786r3.html
CODET,Jean,Haute-Vienne,11 janvier 1920,,24 juillet 1852,10 octobre 1920,codet_jean1786r3,https://www.senat.fr/senateur-3eme-republique/codet_jean1786r3.html
CODET,Pierre,Haute-Vienne,9 janvier 1921,21 septembre 1924,27 mai 1863,21 septembre 1924,codet_pierre1787r3,https://www.senat.fr/senateur-3eme-republique/codet_pierre1787r3.html
COIGNET,Jean,Rhône,11 janvier 1920,8 janvier 1927,13 mai 1855,20 avril 1947,coignet_jean1150r3,https://www.senat.fr/senateur-3eme-republique/coignet_jean1150r3.html
COILLOT,Achille,Haute-Saône,19 mars 1893,27 janvier 1900,11 août 1832,25 octobre 1920,coillot_achille1182r3,https://www.senat.fr/senateur-3eme-republique/coillot_achille1182r3.html
COLIN,Maurice,,7 janvier 1912,9 septembre 1920,11 janvier 1859,9 septembre 1920,colin_maurice0839r3,https://www.senat.fr/senateur-3eme-republique/colin_maurice0839r3.html
COLLET,Arsène,Seine-et-Oise,17 février 1907,1er octobre 1907,1er décembre 1848,1er octobre 1907,collet_arsene1645r3,https://www.senat.fr/senateur-3eme-republique/collet_arsene1645r3.html
COLLIN,Henri,Moselle,11 février 1920,30 novembre 1921,27 juillet 1853,30 novembre 1921,collin_henri0703r3,https://www.senat.fr/senateur-3eme-republique/collin_henri0703r3.html
COLLINOT,Théophile,Yonne,28 janvier 1900,27 mars 1905,17 mars 1844,27 mars 1905,collinot_theophile1839r3,https://www.senat.fr/senateur-3eme-republique/collinot_theophile1839r3.html
COMBES,Emile,Charente-Inférieure,25 janvier 1885,24 mai 1921,6 septembre 1835,24 mai 1921,combes_emile0416r3,https://www.senat.fr/senateur-3eme-republique/combes_emile0416r3.html
COMBES,Emile,Charente-Inférieure,7 janvier 1894,,6 septembre 1835,24 mai 1921,combes_emile0416r3,https://www.senat.fr/senateur-3eme-republique/combes_emile0416r3.html
COMBES,Emile,Charente-Inférieure,4 janvier 1903,,6 septembre 1835,24 mai 1921,combes_emile0416r3,https://www.senat.fr/senateur-3eme-republique/combes_emile0416r3.html
COMBES,Emile,Charente-Inférieure,7 janvier 1912,,6 septembre 1835,24 mai 1921,combes_emile0416r3,https://www.senat.fr/senateur-3eme-republique/combes_emile0416r3.html
COMBES,Emile,Charente-Inférieure,9 janvier 1921,,6 septembre 1835,24 mai 1921,combes_emile0416r3,https://www.senat.fr/senateur-3eme-republique/combes_emile0416r3.html
COMBESCURE,Jean,Hérault,5 janvier 1879,2 janvier 1897,15 janvier 1819,18 février 1900,combescure_jean0243r3,https://www.senat.fr/senateur-3eme-republique/combescure_jean0243r3.html
COMBESCURE,Jean,Hérault,5 janvier 1888,,15 janvier 1819,18 février 1900,combescure_jean0243r3,https://www.senat.fr/senateur-3eme-republique/combescure_jean0243r3.html
COMTE D'ALSACE,Thierry,Vosges,3 janvier 1909,24 février 1934,5 août 1853,24 février 1934,comte_d_alsace_thierry1812r3,https://www.senat.fr/senateur-3eme-republique/comte_d_alsace_thierry1812r3.html
COMTE D'ALSACE,Thierry,Vosges,11 janvier 1920,,5 août 1853,24 février 1934,comte_d_alsace_thierry1812r3,https://www.senat.fr/senateur-3eme-republique/comte_d_alsace_thierry1812r3.html
COMTE D'ALSACE,Thierry,Vosges,9 janvier 1927,,5 août 1853,24 février 1934,comte_d_alsace_thierry1812r3,https://www.senat.fr/senateur-3eme-republique/comte_d_alsace_thierry1812r3.html
CONNEVOT,Henri,Creuse,22 février 1931,21 avril 1938,12 décembre 1873,21 avril 1938,connevot_henri0649r3,https://www.senat.fr/senateur-3eme-republique/connevot_henri0649r3.html
CONSTANS,Ernest,Haute-Garonne,29 décembre 1889,6 janvier 1906,3 mai 1833,7 avril 1913,constans_ernest0107r3,https://www.senat.fr/senateur-3eme-republique/constans_ernest0107r3.html
CONSTANS,Ernest,Haute-Garonne,3 janvier 1897,,3 mai 1833,7 avril 1913,constans_ernest0107r3,https://www.senat.fr/senateur-3eme-republique/constans_ernest0107r3.html
CONSTANT,Victor,Seine,10 avril 1938,31 décembre 1944,24 mars 1869,26 août 1953,constant_victor1353r3,https://www.senat.fr/senateur-3eme-republique/constant_victor1353r3.html
CONTANCIN,Célestin,Vienne,28 janvier 1900,24 juin 1900,13 juillet 1855,21 juin 1900,contancin_celestin1770r3,https://www.senat.fr/senateur-3eme-republique/contancin_celestin1770r3.html
CONVERSET,René,Aube,21 novembre 1937,21 octobre 1945,5 août 1886,1er janvier 1954,converset_rene0226r3,https://www.senat.fr/senateur-3eme-republique/converset_rene0226r3.html
CONVERSET,René,Aube,10 janvier 1939,,5 août 1886,1er janvier 1954,converset_rene0226r3,https://www.senat.fr/senateur-3eme-republique/converset_rene0226r3.html
CORBEDAINE,Edouard,Moselle,10 janvier 1933,31 décembre 1941,11 novembre 1879,17 octobre 1950,corbedaine_edouard0710r3,https://www.senat.fr/senateur-3eme-republique/corbedaine_edouard0710r3.html
CORBON,Anthime,Inamovible,15 décembre 1875,27 février 1891,23 décembre 1808,27 février 1891,corbon_anthime1456r3,https://www.senat.fr/senateur-3eme-republique/corbon_anthime1456r3.html
CORDELET,Louis,Sarthe,8 janvier 1882,25 août 1923,17 janvier 1834,25 août 1923,cordelet_louis1239r3,https://www.senat.fr/senateur-3eme-republique/cordelet_louis1239r3.html
CORDELET,Louis,Sarthe,4 janvier 1891,,17 janvier 1834,25 août 1923,cordelet_louis1239r3,https://www.senat.fr/senateur-3eme-republique/cordelet_louis1239r3.html
CORDELET,Louis,Sarthe,23 janvier 1900,,17 janvier 1834,25 août 1923,cordelet_louis1239r3,https://www.senat.fr/senateur-3eme-republique/cordelet_louis1239r3.html
CORDELET,Louis,Sarthe,3 janvier 1909,,17 janvier 1834,25 août 1923,cordelet_louis1239r3,https://www.senat.fr/senateur-3eme-republique/cordelet_louis1239r3.html
CORDELET,Louis,Sarthe,11 janvier 1920,,17 janvier 1834,25 août 1923,cordelet_louis1239r3,https://www.senat.fr/senateur-3eme-republique/cordelet_louis1239r3.html
CORDIER,Alphonse,Inamovible,10 décembre 1875,10 janvier 1897,27 février 1820,10 janvier 1897,cordier_alphonse1457r3,https://www.senat.fr/senateur-3eme-republique/cordier_alphonse1457r3.html
CORNAND,Léon,Hautes-Alpes,17 août 1924,29 mai 1929,14 juillet 1876,29 mai 1929,cornand_leon0086r3,https://www.senat.fr/senateur-3eme-republique/cornand_leon0086r3.html
CORNE,Hyacinthe,Inamovible,10 décembre 1875,15 février 1887,28 août 1802,15 février 1887,corne_hyacinthe1458r3,https://www.senat.fr/senateur-3eme-republique/corne_hyacinthe1458r3.html
CORNET,Lucien,Yonne,3 janvier 1909,27 juin 1922,1er mars 1865,27 juin 1922,cornet_lucien1850r3,https://www.senat.fr/senateur-3eme-republique/cornet_lucien1850r3.html
CORNET,Lucien,Yonne,11 janvier 1920,,1er mars 1865,27 juin 1922,cornet_lucien1850r3,https://www.senat.fr/senateur-3eme-republique/cornet_lucien1850r3.html
CORNIL,André,Allier,25 janvier 1885,3 janvier 1903,17 juin 1837,14 avril 1908,cornil_andre0053r3,https://www.senat.fr/senateur-3eme-republique/cornil_andre0053r3.html
CORNIL,André,Allier,7 janvier 1894,,17 juin 1837,14 avril 1908,cornil_andre0053r3,https://www.senat.fr/senateur-3eme-republique/cornil_andre0053r3.html
CORNUDET des CHAUMETTES,Honoré,Seine-et-Oise,6 janvier 1924,13 janvier 1936,21 mars 1861,,cornudet_des_chaumettes_honore1635r3,https://www.senat.fr/senateur-3eme-republique/cornudet_des_chaumettes_honore1635r3.html
CORNUDET des CHAUMETTES,Honoré,Seine-et-Oise,8 mai 1927,,21 mars 1861,,cornudet_des_chaumettes_honore1635r3,https://www.senat.fr/senateur-3eme-republique/cornudet_des_chaumettes_honore1635r3.html
